Date,Open,High,Low,Close,Volume,OpenInt
2010-11-04,49.109,50.695,48.811,49.911,2409477,0
2010-11-05,50.804,51.537,50.447,50.784,2095088,0
2010-11-08,50.437,51.041,50.328,50.854,934358,0
2010-11-09,51.022,51.547,51.012,51.488,1428631,0
2010-11-10,51.239,51.269,50.12,51.012,1296261,0
2010-11-11,48.861,50.834,48.772,50.527,7939802,0
2010-11-12,50.527,51.735,49.724,49.961,2396175,0
2010-11-15,50.17,50.625,49.823,50.338,1215839,0
2010-11-16,49.951,50.397,48.861,49.158,1619942,0
2010-11-17,49.227,49.783,49.129,49.247,826765,0
2010-11-18,49.594,50.09,49.515,50.09,1117772,0
2010-11-19,49.941,50.199,49.724,49.803,1083968,0
2010-11-22,49.664,49.823,49.217,49.495,1411692,0
2010-11-23,49.119,49.247,48.851,48.95,954679,0
2010-11-24,49.257,49.426,49.02,49.05,935278,0
2010-11-26,48.763,48.881,48.416,48.743,399014,0
2010-11-29,48.316,48.653,47.86,48.534,1277866,0
2010-11-30,48.108,48.623,48.009,48.306,1467679,0
2010-12-01,48.841,49.357,48.743,49.337,1325565,0
2010-12-02,49.247,49.357,48.841,48.96,970024,0
2010-12-03,48.743,49.148,48.743,49.109,1145474,0
2010-12-06,49.574,50.902,49.574,49.911,2977932,0
2010-12-07,50.08,50.555,49.158,49.317,1075472,0
2010-12-08,49.525,49.525,48.663,48.96,899559,0
2010-12-09,49.129,49.129,48.246,48.386,1238721,0
2010-12-10,48.376,49.07,47.771,48.96,1560121,0
2010-12-13,49.06,49.06,48.147,48.227,928907,0
2010-12-14,48.356,49.307,48.127,49.307,1443851,0
2010-12-15,49.119,51.002,48.91,50.675,2463203,0
2010-12-16,50.834,51.141,50.467,51.061,1425076,0
2010-12-17,51.002,51.161,50.784,51.151,1547519,0
2010-12-20,51.259,51.289,50.695,51.161,1065294,0
2010-12-21,51.269,51.388,50.922,50.952,809251,0
2010-12-22,51.051,51.181,50.507,50.565,1409379,0
2010-12-23,50.625,51.339,50.258,51.21,605740,0
2010-12-27,51.141,51.537,50.714,51.418,521403,0
2010-12-28,51.329,51.527,51.022,51.181,586256,0
2010-12-29,51.21,51.249,50.854,51.002,389195,0
2010-12-30,51.002,51.131,50.705,50.873,359071,0
2010-12-31,50.754,51.319,50.635,51.191,697518,0
2011-01-03,51.269,51.468,50.863,51.032,1311720,0
2011-01-04,51.21,51.23,50.487,50.555,1259856,0
2011-01-05,50.585,50.585,50.021,50.14,1708892,0
2011-01-06,50.15,51.408,50.14,51.349,1443143,0
2011-01-07,51.408,52.152,51.319,52.152,1180516,0
2011-01-10,51.835,52.984,51.448,52.975,1949091,0
2011-01-11,53.093,53.272,52.261,52.29,1150947,0
2011-01-12,52.776,52.776,51.398,51.616,1285194,0
2011-01-13,51.656,51.924,51.259,51.845,1119173,0
2011-01-14,51.676,51.735,50.932,51.408,1085907,0
2011-01-18,51.557,53.113,51.408,52.915,1789826,0
2011-01-19,52.826,52.965,51.705,51.973,1057869,0
2011-01-20,51.845,52.409,51.775,52.399,1765841,0
2011-01-21,52.836,53.807,52.608,53.609,2441776,0
2011-01-24,53.678,54.263,53.499,54.074,1412900,0
2011-01-25,53.906,54.074,53.302,54.074,1322864,0
2011-01-26,54.263,55.571,54.054,55.393,2712486,0
2011-01-27,55.353,55.59,54.064,54.243,1649561,0
2011-01-28,54.362,54.51,52.984,53.063,1072866,0
2011-01-31,53.242,54.044,53.113,54.035,1581605,0
2011-02-01,54.312,55.056,54.243,54.481,1650031,0
2011-02-02,54.342,54.956,54.213,54.441,1113576,0
2011-02-03,54.282,55.363,53.559,55.293,1575130,0
2011-02-04,55.224,55.253,54.54,54.926,1277223,0
2011-02-07,54.936,55.799,54.936,55.283,638747,0
2011-02-08,55.244,55.343,54.649,54.729,805219,0
2011-02-09,54.857,55.353,54.441,55.323,827131,0
2011-02-10,54.986,55.977,54.55,55.957,1183535,0
2011-02-11,55.7,57.008,55.571,56.651,1336749,0
2011-02-14,56.581,56.731,55.501,56.195,1641986,0
2011-02-15,56.007,56.869,55.471,55.987,1331174,0
2011-02-16,56.294,57.008,55.64,55.947,1616997,0
2011-02-17,55.967,56.017,55.263,55.471,1590643,0
2011-02-18,55.58,55.6,55.164,55.253,1745827,0
2011-02-22,55.016,55.046,54.153,54.411,1659865,0
2011-02-23,54.481,54.847,54.054,54.451,1995378,0
2011-02-24,54.312,54.798,53.856,54.639,1869327,0
2011-02-25,54.778,55.501,54.441,55.154,1180152,0
2011-02-28,55.363,55.6,55.026,55.491,1384054,0
2011-03-01,55.62,55.917,54.996,55.006,952737,0
2011-03-02,54.996,55.214,54.461,55.154,1217499,0
2011-03-03,55.521,56.83,55.353,56.581,1228548,0
2011-03-04,56.532,56.771,55.828,56.284,754793,0
2011-03-07,56.354,56.651,55.026,55.58,837286,0
2011-03-08,55.73,56.107,55.511,56.037,813657,0
2011-03-09,56.057,56.928,55.789,56.869,941204,0
2011-03-10,56.334,56.938,55.848,55.878,1497950,0
2011-03-11,55.917,56.502,55.68,56.384,1485565,0
2011-03-14,56.314,56.918,55.888,56.244,1129930,0
2011-03-15,54.669,55.452,53.767,54.837,1639203,0
2011-03-16,54.56,54.748,53.252,53.41,2060581,0
2011-03-17,53.995,54.292,53.737,54.134,1718731,0
2011-03-18,54.53,54.59,53.797,53.817,1163102,0
2011-03-21,53.747,54.758,53.509,54.55,547927,0
2011-03-22,54.431,54.996,54.411,54.629,686166,0
2011-03-23,54.421,54.56,53.619,54.104,609062,0
2011-03-24,54.372,55.095,54.084,54.887,506516,0
2011-03-25,55.036,55.68,54.659,55.135,1043742,0
2011-03-28,55.283,55.77,55.194,55.303,941544,0
2011-03-29,55.224,55.501,54.827,55.214,785100,0
2011-03-30,55.501,55.897,55.303,55.59,787980,0
2011-03-31,55.481,56.165,55.353,55.511,2365905,0
2011-04-01,55.67,56.483,55.63,56.007,1128804,0
2011-04-04,56.155,56.631,56.067,56.384,1101485,0
2011-04-05,56.344,57.732,55.967,57.325,1852952,0
2011-04-06,57.622,58.256,57.425,57.841,1588137,0
2011-04-07,57.702,57.86,56.938,57.405,891742,0
2011-04-08,57.504,57.712,56.82,56.998,758573,0
2011-04-11,57.088,57.572,57.038,57.395,796367,0
2011-04-12,57.235,57.772,57.167,57.177,528433,0
2011-04-13,57.315,58.554,57.078,58.514,999313,0
2011-04-14,58.346,58.346,57.445,57.542,1128672,0
2011-04-15,57.632,58.167,57.514,58.118,757277,0
2011-04-18,57.622,57.702,57.137,57.445,722634,0
2011-04-19,57.484,57.692,57.058,57.385,737393,0
2011-04-20,57.87,58.217,57.177,57.722,1083576,0
2011-04-21,58.039,58.217,57.562,57.632,1006835,0
2011-04-25,57.523,58.356,57.415,58.266,1175851,0
2011-04-26,58.475,59.08,58.148,59.06,1661793,0
2011-04-27,59.158,61.26,58.94,61.18,2663624,0
2011-04-28,60.289,61.734,60.011,61.687,1783382,0
2011-04-29,61.657,61.894,61.27,61.467,1095295,0
2011-05-02,61.744,62.855,61.687,62.795,1469465,0
2011-05-03,62.776,63.162,61.726,62.072,920082,0
2011-05-04,61.854,62.409,61.487,62.351,1567322,0
2011-05-05,62.271,62.271,61.34,61.647,1052798,0
2011-05-06,62.528,63.083,62.044,62.281,975650,0
2011-05-09,62.181,63.063,62.091,62.707,1097271,0
2011-05-10,62.707,62.785,62.044,62.211,1115681,0
2011-05-11,62.271,62.389,61.517,62.161,1396828,0
2011-05-12,62.131,63.083,61.844,62.985,823164,0
2011-05-13,62.955,63.053,62.081,62.399,835114,0
2011-05-16,62.361,62.925,62.034,62.835,955840,0
2011-05-17,62.648,63.063,62.241,62.628,860797,0
2011-05-18,62.668,63.282,62.341,62.638,1183047,0
